"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1198","T-shirt","Champion Mens GT22H Graphic Jersey Muscle Sleeveless Shirt","The Burro","This shirt is so comfortable. The material is soft and the stitching around the cut off arms are very well done and do not bind or rub.I highly recommend this shirt.Size is perfect.","Verified Purchase","Reviewed in the United States on 18 September 2023","5.0 out of 5 stars"
"1199","T-shirt","Champion Mens GT22H Graphic Jersey Muscle Sleeveless Shirt","Roberts mom","Great shirt and stylish does shrink a little if dried in dryer.","Verified Purchase","Reviewed in the United States on 22 October 2023","5.0 out of 5 stars"
"1200","T-shirt","Champion Mens GT22H Graphic Jersey Muscle Sleeveless Shirt","Amazon Customer","very nice","Verified Purchase","Reviewed in the United States on 22 November 2023","5.0 out of 5 stars"
"1201","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","SuZieQ","Bought this for my Son.  True to size. Good quality. Looks great!","Verified Purchase","Reviewed in the United States on 24 February 2024","4.6 out of 5 stars"
"1202","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Mommypunk","I actually didn’t buy this to wear, My uncle suddenly passed away last Father’s Day he was a huge Harley Davidson fan and I felt I had to honor him by placing this on his grave which looked great","Verified Purchase","Reviewed in the United States on 15 September 2019","5.0 out of 5 stars"
"1203","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Mommypunk","Cumple con la calidad esperada, está bien. Se siente bien la tela, se ve que es de uso rudo.. 👍😎","Verified Purchase","Reviewed in Mexico on 22 June 2022","5.0 out of 5 stars"
"1204","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Luis Eduardo Cabrera Cuesta","3X was smaller like a 2x.","Verified Purchase","Reviewed in the United States on 15 March 2022","5.0 out of 5 stars"
"1205","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Jim Lee","Produkte von HD sind einfach Spitze","Verified Purchase","Reviewed in Germany on 15 July 2023","5.0 out of 5 stars"
"1206","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Totenkopf","Die Harley Days","Verified Purchase","Reviewed in Germany on 24 March 2023","5.0 out of 5 stars"
"1207","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Ernst Schiffmann","High quality, came fast in the mail","Verified Purchase","Reviewed in the United States on 27 March 2020","5.0 out of 5 stars"
"1208","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Kaytlyn","I am in love. I cropped it snd it fits perfect!","Verified Purchase","Reviewed in the United States on 28 March 2024","5.0 out of 5 stars"
"1209","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","kelsey hensley","Ist zwar etwas teurer aber sehr gute QualitätSuper Passform und tolle Farbe","Verified Purchase","Reviewed in Germany on 20 December 2022","5.0 out of 5 stars"
"1210","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","kelsey hensley","Verwendet als Geschenk, sehr gut angekommen.","Verified Purchase","Reviewed in Germany on 12 March 2022","5.0 out of 5 stars"
"1211","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Eric Salazar","Fits right good quality","Verified Purchase","Reviewed in the United States on 9 January 2024","4.6 out of 5 stars"
"1212","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Leo","Verarbeitung Nähte an der linken Schulter schlecht vernäht","Verified Purchase","Reviewed in Germany on 6 August 2023","5.0 out of 5 stars"
"1213","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Mimi","Very nice shirt","Verified Purchase","Reviewed in the United States on 11 May 2020","1.0 out of 5 stars"
"1214","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Dre","Great product, fast shipping","Verified Purchase","Reviewed in the United States on 10 February 2024","4.0 out of 5 stars"
"1215","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Peter","All ok . It is a t Shirt. Greetings from germany.","Verified Purchase","Reviewed in the United States on 16 January 2024","5.0 out of 5 stars"
"1216","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Maria","Gift","Verified Purchase","Reviewed in the United States on 23 January 2024","5.0 out of 5 stars"
"1217","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Tiffany","It definitely looks big for 2xl but it wasn't for me to wear so I'll see how it fits on Christmas. Overall all though, it is a nice shirt and doesn't look bad whatsoever.","Verified Purchase","Reviewed in the United States on 8 December 2023","5.0 out of 5 stars"
"1218","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Janice B.","Runs small.","Verified Purchase","Reviewed in the United States on 1 January 2024","5.0 out of 5 stars"
"1219","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Shanda willis","","Verified Purchase","Reviewed in the United States on 9 October 2023","3.0 out of 5 stars"
"1220","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Shanda willis","Really nice shirt, super fast shipping that’s always appreciated.","Verified Purchase","Reviewed in the United States on 11 April 2023","5.0 out of 5 stars"
"1221","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Kathryn L Stephens","I love it ,love the colors","Verified Purchase","Reviewed in the United States on 24 April 2023","4.6 out of 5 stars"
"1222","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Hannah","Love the classic HD design, and the shirt fit great/as expected, but just FYI the name of the Wisconsin HD location these shirts came from is in huge print on the back. I debated on returning because I loved the front and I needed a shirt for a local event (I’m at least 8-9 hours from WI.) Ultimately I decided to return and just drive 40 mins or so to my nearest HD location to get a local shirt. It just seemed weird to walk around with a random location on my back.","Verified Purchase","Reviewed in the United States on 19 June 2022","5.0 out of 5 stars"
"1223","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Lisette Renteria","My husband loved his shirt, good quality material","Verified Purchase","Reviewed in the United States on 25 September 2022","3.0 out of 5 stars"
"1224","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Marshall Owens","Good Harley shirt","Verified Purchase","Reviewed in the United States on 26 September 2022","5.0 out of 5 stars"
"1225","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Chris G.","Nice shirt,heavy material,I got the 2xl in case it ran small but fit well .. graphics on front/back nice.Haven’t washed yet so dunno if will shrink/fade/crack.. arrived on time. Satisfied customer, would buy again","Verified Purchase","Reviewed in the United States on 22 March 2021","5.0 out of 5 stars"
"1226","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Laura Baker","My husband loves it! Especially since he has a Harley motorcycle!","Verified Purchase","Reviewed in the United States on 28 February 2022","5.0 out of 5 stars"
"1227","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Lovin’ it!","The shirt is 100% cotton so its going to shrink, but it is already already about 1-2 sizes to small even it being a men's size. Not sure if this is authentic HD but the picture of the logo is clear and looks great! the Tshirt material is what ruins it.","Verified Purchase","Reviewed in the United States on 15 March 2021","5.0 out of 5 stars"
"1228","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Amazon Customer","to wear it","Verified Purchase","Reviewed in the United States on 10 May 2022","3.0 out of 5 stars"
"1229","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Amazon Customer","Thick, soft, stellar.","Verified Purchase","Reviewed in the United States on 16 February 2022","5.0 out of 5 stars"
"1230","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","J. Lafreniere","The sleeves are really LONG and the shirt is really LONG!This isn’t a normal fitting tee shirt and I’m not being picky but it’s apparently made for a really tall person with long arms...Not my 5’9” body...I’m 200 LB and fit not fat and yes I’ve always worn a extra Large tee shirt because I prefer that they fit a little more comfortable and not tight...If you get this one buy the size down from your usual size or be prepared for a long shirt with 3/4 length sleeves!I plan on washing it ASAP and throwing it in the clothes dryer to hopefully shrink it a little bit...Sad it’s not a normal size XL...I’d like my sleeves NOT touch my forearms and cover halfway down my biceps...I work out and have muscles but this shirts covers up my arms to my elbows...","Verified Purchase","Reviewed in the United States on 12 September 2020","5.0 out of 5 stars"
"1231","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Christina S. Grove","Bought the shirt expecting the classic logo shown on the front of the shirt, received it and there was a Wisconsin HD design on the back, didn't want anything on the back and wish it was shown.","Verified Purchase","Reviewed in the United States on 13 October 2020","4.6 out of 5 stars"
"1232","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Animalistic","If you have muscular arms the sleeves will be a little tight but stretches out easily. Do not dry this one unless you want it to shrink!","Verified Purchase","Reviewed in the United States on 16 December 2019","3.0 out of 5 stars"
"1233","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Connie","Arrived quickly. Sized correctly and I loved the design-look of the shirt. It was thinner than I anticipated which was disappointing.  You can hold the shirt up and see light thru it which isn't normal for a good quality shirt. Overall just an okay t-shirt.","Verified Purchase","Reviewed in the United States on 1 January 2019","5.0 out of 5 stars"
"1234","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Norris Stauffer","Weird fit, the arms are cut oddly, pulls in your chest but bunch’s up under the arms. Scratchy material. Sending it back.","Verified Purchase","Reviewed in the United States on 29 September 2023","3.0 out of 5 stars"
"1235","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Candy Thompson","Lol I cut this shirt up to make a scrub cap for a friend because I could not ding good Harley’s material. She loves loves loves it.","Verified Purchase","Reviewed in the United States on 24 June 2019","1.0 out of 5 stars"
"1236","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Ray Ellinger","I would buy another shirt from this manufacturer.","Verified Purchase","Reviewed in the United States on 13 April 2021","5.0 out of 5 stars"
"1237","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Carey","it’s was perfect good quality and just like the pictures great for my halloween costume!!!","Verified Purchase","Reviewed in the United States on 28 October 2020","5.0 out of 5 stars"
"1238","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Mattc","Good fit","Verified Purchase","Reviewed in the United States on 19 September 2021","5.0 out of 5 stars"
"1239","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Tamara K","Really really good shirt! I ordered 3XL and my step dad loved it! He said it’s his favorite shirt","Verified Purchase","Reviewed in the United States on 23 January 2020","5.0 out of 5 stars"
"1240","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Taylor LeQuire","I like this shirt a lot!","Verified Purchase","Reviewed in the United States on 21 March 2021","5.0 out of 5 stars"
"1241","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Vitalii Tryshyn","Super!","Verified Purchase","Reviewed in the United States on 6 September 2021","4.6 out of 5 stars"
"1242","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Amazon Customer","Very nice material-not as thin and cheap feeling as some Harley shirts we've bought in the Harley stores! Did not shrink!","Verified Purchase","Reviewed in the United States on 15 May 2017","5.0 out of 5 stars"
"1243","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","cynthia ree","Great shirt ! Well made . Fits true to size","Verified Purchase","Reviewed in the United States on 31 October 2020","4.0 out of 5 stars"
"1244","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Aditya Indra","I like it","Verified Purchase","Reviewed in the United States on 26 December 2018","5.0 out of 5 stars"
"1245","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Amazon Customer","The shirt was a gift and he was very appreciative! The fit was great and quality was very nice.","Verified Purchase","Reviewed in the United States on 4 January 2019","4.0 out of 5 stars"
"1246","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Michelle Lehman","Nice dark black and crisp vivid colors","Verified Purchase","Reviewed in the United States on 24 June 2020","5.0 out of 5 stars"
"1247","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Dave Souza","It was just what I want it fit perfect","Verified Purchase","Reviewed in the United States on 27 December 2019","5.0 out of 5 stars"
"1248","T-shirt","Harley-Davidson Men's Orange Bar & Shield Black T-Shirt 30290591","Amazon Customer","The ad showed only one side of the shirt. The display in the back featured a dealership in Wisconsin, was very big letters. Disappointed with the shirt.  Should be able to see back and front sides.","Verified Purchase","Reviewed in the United States on 7 April 2021","5.0 out of 5 stars"
